violation_type,frame,track_id,leader_track_id,class_name,lane,d
Tailgating,246,126,37,car,Outer,3.280082831707969
Tailgating,247,126,37,car,Outer,3.2528889690062823
Tailgating,248,126,37,car,Outer,3.2356371003968145
Tailgating,254,88,126,car,Outer,2.87682253923595
Tailgating,255,88,126,car,Outer,2.826454222843682
Tailgating,257,88,126,car,Outer,2.756509939650589
Tailgating,260,160,88,person,Outer,1.878583401848665
Tailgating,261,160,88,person,Outer,1.9029243591022713
Tailgating,261,126,37,car,Outer,3.220774891912104
Tailgating,263,160,88,person,Outer,1.9473438180178186
Tailgating,265,126,37,car,Outer,3.211609727012426
Tailgating,271,88,126,car,Outer,2.47163736532828
Tailgating,272,88,126,car,Outer,2.4310771542748744
Tailgating,273,88,126,car,Outer,2.3877547688489273
Tailgating,274,88,126,car,Outer,2.3375941258780872
Tailgating,276,126,37,car,Outer,3.263827393355986
Tailgating,278,160,88,person,Outer,2.3469302352390606
Tailgating,279,126,37,car,Outer,3.2260650219768943
Tailgating,282,88,126,car,Outer,2.252349488568162
Tailgating,285,88,126,car,Outer,2.2805447054055645
Tailgating,288,88,126,car,Outer,2.2593203004764466
Tailgating,290,88,126,car,Outer,2.323401502506475
Tailgating,292,88,126,car,Outer,2.3294762584177455
Tailgating,295,160,88,person,Outer,2.2688428564520557
Tailgating,296,126,37,car,Outer,2.994522377182395
Tailgating,298,126,37,car,Outer,2.9843510484376763
Tailgating,306,88,126,car,Outer,2.1702572323126015
Tailgating,308,126,37,car,Outer,2.7760231593593496
Tailgating,309,160,88,person,Outer,2.385310821405484
Tailgating,310,160,88,person,Outer,2.429372359161356
Tailgating,311,160,88,person,Outer,2.480076222578981
Tailgating,315,157,180,car,Outer,2.5226812208731118
Tailgating,316,157,180,car,Outer,2.531414133804804
Tailgating,317,157,180,car,Outer,2.511465385138898
Tailgating,318,157,180,car,Outer,2.466389113505978
Tailgating,319,157,180,car,Outer,2.487295834591046
Tailgating,320,157,180,car,Outer,2.4968455234743536
Tailgating,321,157,180,car,Outer,2.4723622613157894
Tailgating,322,157,180,car,Outer,2.4562131024509446
Tailgating,323,189,22,car,Outer,0.4601579886878941
Tailgating,323,157,180,car,Outer,2.413306605626462
Tailgating,324,189,22,car,Outer,0.5165470216197764
Tailgating,324,157,180,car,Outer,2.394233600911789
Tailgating,325,189,22,car,Outer,0.5506575765910638
Tailgating,325,157,180,car,Outer,2.4138628176141443
Tailgating,326,189,22,car,Outer,0.48045040902636826
Tailgating,326,157,180,car,Outer,2.445044609512042
Tailgating,327,189,22,car,Outer,0.5700502399315047
Tailgating,327,157,180,car,Outer,2.453307246870936
Tailgating,328,189,22,car,Outer,0.6157822648911104
Tailgating,328,157,180,car,Outer,2.469743403796559
Tailgating,329,157,180,car,Outer,2.4884112857555856
Tailgating,330,189,22,car,Outer,0.5782538751190894
Tailgating,330,157,180,car,Outer,2.4836524425386295
Tailgating,331,189,22,car,Outer,0.672383401621556
Tailgating,331,157,180,car,Outer,2.4878677821183985
Tailgating,332,189,22,car,Outer,0.7487541614785211
Tailgating,332,157,180,car,Outer,2.491148057566444
Tailgating,333,189,22,car,Outer,0.8226972633433562
Tailgating,333,157,180,car,Outer,2.487581946548923
Tailgating,334,189,22,car,Outer,0.8837876476409753
Tailgating,334,157,180,car,Outer,2.4786292737902578
Tailgating,335,189,22,car,Outer,0.9402997355962192
Tailgating,335,157,180,car,Outer,2.4641110350324693
Tailgating,336,189,22,car,Outer,0.986034065016399
Tailgating,336,157,180,car,Outer,2.471006773797532
Tailgating,337,193,153,car,Outer,0.7138041093602487
Tailgating,337,189,22,car,Outer,1.0282975720045209
Tailgating,337,157,180,car,Outer,2.4789379559391387
Tailgating,338,193,153,car,Outer,0.5506559709261418
Tailgating,338,189,22,car,Outer,1.0698737582423385
Tailgating,338,157,180,car,Outer,2.484650471009805
Tailgating,339,193,153,car,Outer,0.47913713927910717
Tailgating,339,189,22,car,Outer,1.0958885213009402
Tailgating,339,22,148,car,Outer,0.43921368737624616
Tailgating,339,157,180,car,Outer,2.4858878277504584
Tailgating,340,189,22,car,Outer,1.1152794702716369
Tailgating,340,157,180,car,Outer,2.492738782301096
