violation_type,frame,track_id,leader_track_id,class_name,lane,d
Vehicle Stoppage,2170,324,,car,Outer,0.021612265036313062
Vehicle Stoppage,2171,324,,car,Outer,0.024013329631686897
Vehicle Stoppage,2172,324,,car,Outer,0.040201119387405906
Vehicle Stoppage,2173,324,,car,Outer,0.04543500852866418
Vehicle Stoppage,2174,324,,car,Outer,0.05355837936308368
Vehicle Stoppage,2175,324,,car,Outer,0.05587020672953123
Vehicle Stoppage,2176,324,,car,Outer,0.05824946351684222
Vehicle Stoppage,2177,324,,car,Outer,0.05184255009159948
Vehicle Stoppage,2178,324,,car,Outer,0.044948414877498344
Vehicle Stoppage,2179,324,,car,Outer,0.03828237192233658
Vehicle Stoppage,2180,324,,car,Outer,0.03042170277942685
Vehicle Stoppage,2181,324,,car,Outer,0.03262667620215152
Vehicle Stoppage,2182,324,,car,Outer,0.03517570184090391
Vehicle Stoppage,2183,324,,car,Outer,0.026234519244686425
Vehicle Stoppage,2184,324,,car,Outer,0.021733154395994343
Vehicle Stoppage,2185,324,,car,Outer,0.018572291188758132
Vehicle Stoppage,2186,324,,car,Outer,0.025625963396526525
Vehicle Stoppage,2187,324,,car,Outer,0.014091131963049489
Vehicle Stoppage,2188,324,,car,Outer,0.015041608956493232
Vehicle Stoppage,2189,324,,car,Outer,0.01745680383117344
Vehicle Stoppage,2190,324,,car,Outer,0.022638462845346808
Vehicle Stoppage,2191,324,,car,Outer,0.020878697277370198
Vehicle Stoppage,2192,324,,car,Outer,0.026618790355688583
Vehicle Stoppage,2193,324,,car,Outer,0.03463423162132608
Vehicle Stoppage,2194,324,,car,Outer,0.03734608413207351
Vehicle Stoppage,2195,324,,car,Outer,0.03705995143008302
Vehicle Stoppage,2196,324,,car,Outer,0.028930606630349767
Vehicle Stoppage,2197,324,,car,Outer,0.030037476591749407
Vehicle Stoppage,2198,324,,car,Outer,0.032693118541979975
Vehicle Stoppage,2199,324,,car,Outer,0.034991427521603655
Vehicle Stoppage,2200,324,,car,Outer,0.03281600219405272
Vehicle Stoppage,2201,324,,car,Outer,0.026189501713469693
Vehicle Stoppage,2202,324,,car,Outer,0.024906424873914448
Vehicle Stoppage,2203,324,,car,Outer,0.025304940229134463
Vehicle Stoppage,2204,324,,car,Outer,0.033324165405902086
Vehicle Stoppage,2205,324,,car,Outer,0.03536000565610866
Vehicle Stoppage,2206,324,,car,Outer,0.03391577803913427
Vehicle Stoppage,2207,324,,car,Outer,0.03498571136907313
Vehicle Stoppage,2208,324,,car,Outer,0.036305509223807014
Vehicle Stoppage,2209,324,,car,Outer,0.03556135542973937
Vehicle Stoppage,2210,324,,car,Outer,0.03792268450413542
Vehicle Stoppage,2211,324,,car,Outer,0.03619516542302305
Vehicle Stoppage,2212,324,,car,Outer,0.035993888370114836
Vehicle Stoppage,2213,324,,car,Outer,0.035969431466180944
Vehicle Stoppage,2214,324,,car,Outer,0.03386871712953133
Vehicle Stoppage,2215,324,,car,Outer,0.03729785516621992
Vehicle Stoppage,2216,324,,car,Outer,0.04093751335877768
Vehicle Stoppage,2217,324,,car,Outer,0.042264050918013676
Vehicle Stoppage,2218,324,,car,Outer,0.04522620921544946
Vehicle Stoppage,2219,324,,car,Outer,0.05454759389743522
Vehicle Stoppage,2220,324,,car,Outer,0.05879455757126078
Vehicle Stoppage,2221,324,,car,Outer,0.059911017350730886
Vehicle Stoppage,2222,324,,car,Outer,0.07663765393068941
Vehicle Stoppage,2223,324,,car,Outer,0.09582619683572374
Vehicle Stoppage,2224,324,,car,Outer,0.11237117068002947
Vehicle Stoppage,2225,324,,car,Outer,0.12566821396041497
Vehicle Stoppage,2226,324,,car,Outer,0.13193649987778758
Vehicle Stoppage,2227,324,,car,Outer,0.12894840053292145
Vehicle Stoppage,2228,324,,car,Outer,0.12664221255173969
Vehicle Stoppage,2229,324,,car,Outer,0.13286022730674138
Vehicle Stoppage,2230,324,,car,Outer,0.13835783317181666
Vehicle Stoppage,2231,324,,car,Outer,0.14358708159162825
Vehicle Stoppage,2232,324,,car,Outer,0.14693086809789047
Vehicle Stoppage,2233,324,,car,Outer,0.1491886389776389
Vehicle Stoppage,2234,324,,car,Outer,0.1489259211823095
Vehicle Stoppage,2235,324,,car,Outer,0.1516955503632179
Vehicle Stoppage,2236,324,,car,Outer,0.14977800239020336
Vehicle Stoppage,2237,324,,car,Outer,0.15068181708487707
Vehicle Stoppage,2238,324,,car,Outer,0.14264816858270404
Vehicle Stoppage,2239,324,,car,Outer,0.13145600024342735
Vehicle Stoppage,2240,324,,car,Outer,0.12670473550739916
Vehicle Stoppage,2241,324,,car,Outer,0.12321643559201491
Vehicle Stoppage,2242,324,,car,Outer,0.11967664768031754
Vehicle Stoppage,2243,324,,car,Outer,0.11817888982385459
Vehicle Stoppage,2244,324,,car,Outer,0.11394849713796346
Vehicle Stoppage,2245,324,,car,Outer,0.10687581578636142
Vehicle Stoppage,2246,324,,car,Outer,0.1024338323016385
Vehicle Stoppage,2247,324,,car,Outer,0.097257030594197
Vehicle Stoppage,2248,324,,car,Outer,0.09065103419156476
Vehicle Stoppage,2249,324,,car,Outer,0.08947871255220483
Vehicle Stoppage,2250,324,,car,Outer,0.07404924037422903
Vehicle Stoppage,2251,324,,car,Outer,0.07293078910857344
Vehicle Stoppage,2252,324,,car,Outer,0.07574919141482821
Vehicle Stoppage,2253,324,,car,Outer,0.08632415652643192
Vehicle Stoppage,2254,324,,car,Outer,0.09357718739094896
Vehicle Stoppage,2255,324,,car,Outer,0.09391639899400363
Vehicle Stoppage,2256,324,,car,Outer,0.08773511269725158
Vehicle Stoppage,2257,324,,car,Outer,0.07888434572207634
Vehicle Stoppage,2258,324,,car,Outer,0.07322055722268522
Vehicle Stoppage,2259,324,,car,Outer,0.07112137512731498
Vehicle Stoppage,2260,324,,car,Outer,0.07242761904135749
Vehicle Stoppage,2261,324,,car,Outer,0.07095667692331728
Vehicle Stoppage,2262,324,,car,Outer,0.055905724214961115
Vehicle Stoppage,2263,324,,car,Outer,0.05174292222130339
Vehicle Stoppage,2264,324,,car,Outer,0.04922052417437365
Vehicle Stoppage,2265,324,,car,Outer,0.06982041248803678
Vehicle Stoppage,2266,324,,car,Outer,0.08387860275422002
Vehicle Stoppage,2267,324,,car,Outer,0.10039043779165774
Vehicle Stoppage,2268,324,,car,Outer,0.09144058180042465
Vehicle Stoppage,2269,324,,car,Outer,0.10166734972448191
Vehicle Stoppage,2270,324,,car,Outer,0.11501556416416697
Vehicle Stoppage,2271,324,,car,Outer,0.11376242789252104
Vehicle Stoppage,2272,324,,car,Outer,0.11652077068059333
Vehicle Stoppage,2273,324,,car,Outer,0.12480100159854342
Vehicle Stoppage,2274,324,,car,Outer,0.11521132756807774
Vehicle Stoppage,2275,324,,car,Outer,0.11186751092252
Vehicle Stoppage,2276,324,,car,Outer,0.10917092103669306
Vehicle Stoppage,2277,324,,car,Outer,0.10979020903523164
Vehicle Stoppage,2278,324,,car,Outer,0.1229399853587127
Vehicle Stoppage,2279,324,,car,Outer,0.13100106869792966
Vehicle Stoppage,2280,324,,car,Outer,0.10373644489763734
Vehicle Stoppage,2281,324,,car,Outer,0.09866022501494918
Vehicle Stoppage,2282,324,,car,Outer,0.08488015080099927
Vehicle Stoppage,2283,324,,car,Outer,0.07889702149003727
Vehicle Stoppage,2284,324,,car,Outer,0.0728892310290032
Vehicle Stoppage,2285,324,,car,Outer,0.07070707178210894
Vehicle Stoppage,2286,324,,car,Outer,0.06351322696887407
Vehicle Stoppage,2287,324,,car,Outer,0.0641613590878501
Vehicle Stoppage,2288,324,,car,Outer,0.06607185482487929
Vehicle Stoppage,2289,324,,car,Outer,0.06497576471270002
Vehicle Stoppage,2290,324,,car,Outer,0.06230834615041588
Vehicle Stoppage,2291,324,,car,Outer,0.059059715542833825
Vehicle Stoppage,2292,324,,car,Outer,0.058804251546973864
Vehicle Stoppage,2293,324,,car,Outer,0.059109136349635404
Vehicle Stoppage,2294,324,,car,Outer,0.058036970975401836
Vehicle Stoppage,2295,324,,car,Outer,0.06090155991433864
Vehicle Stoppage,2296,324,,car,Outer,0.053092843208855336
Vehicle Stoppage,2297,324,,car,Outer,0.050270567929949175
Vehicle Stoppage,2298,324,,car,Outer,0.04705677422008256
Vehicle Stoppage,2299,324,,car,Outer,0.0500339884478522
Vehicle Stoppage,2300,324,,car,Outer,0.049941766088111385
Vehicle Stoppage,2301,324,,car,Outer,0.05045047076093351
Vehicle Stoppage,2302,324,,car,Outer,0.050973326358013354
Vehicle Stoppage,2303,324,,car,Outer,0.052026531692970064
Vehicle Stoppage,2304,324,,car,Outer,0.05207725031143909
Vehicle Stoppage,2305,324,,car,Outer,0.0549258591193675
Vehicle Stoppage,2306,324,,car,Outer,0.058691055536594997
Vehicle Stoppage,2307,324,,car,Outer,0.06371954174348742
Vehicle Stoppage,2308,324,,car,Outer,0.06637657719406356
Vehicle Stoppage,2309,324,,car,Outer,0.07046225940175489
Vehicle Stoppage,2310,324,,car,Outer,0.0704949643591638
Vehicle Stoppage,2311,324,,car,Outer,0.07201138798828549
Vehicle Stoppage,2312,324,,car,Outer,0.08179596567068662
Vehicle Stoppage,2313,324,,car,Outer,0.08965645542848302
Vehicle Stoppage,2314,324,,car,Outer,0.09061578228984207
Vehicle Stoppage,2315,324,,car,Outer,0.08631338250815519
Vehicle Stoppage,2316,324,,car,Outer,0.0856450815867454
Vehicle Stoppage,2317,324,,car,Outer,0.08517118057183048
Vehicle Stoppage,2318,324,,car,Outer,0.09337820944953006
Vehicle Stoppage,2319,324,,car,Outer,0.09927784244230169
Vehicle Stoppage,2320,324,,car,Outer,0.10490800732069923
Vehicle Stoppage,2321,324,,car,Outer,0.10771466938166119
Vehicle Stoppage,2322,324,,car,Outer,0.10961067466264482
Vehicle Stoppage,2323,324,,car,Outer,0.11122899801760283
Vehicle Stoppage,2324,324,,car,Outer,0.11427274390684268
Vehicle Stoppage,2325,324,,car,Outer,0.1171163950947906
Vehicle Stoppage,2326,324,,car,Outer,0.117844176775944
Vehicle Stoppage,2327,324,,car,Outer,0.11764216931015728
Vehicle Stoppage,2328,324,,car,Outer,0.11959949832670574
Vehicle Stoppage,2329,324,,car,Outer,0.11809860287064985
Vehicle Stoppage,2330,324,,car,Outer,0.1186647799475517
Vehicle Stoppage,2331,324,,car,Outer,0.1181788898238646
Vehicle Stoppage,2332,324,,car,Outer,0.12112291277870936
Vehicle Stoppage,2333,324,,car,Outer,0.12323579025591534
Vehicle Stoppage,2334,324,,car,Outer,0.12053431046801226
Vehicle Stoppage,2335,324,,car,Outer,0.11803359691207034
Vehicle Stoppage,2336,324,,car,Outer,0.11393129508611909
Vehicle Stoppage,2337,324,,car,Outer,0.10659310484266331
Vehicle Stoppage,2338,324,,car,Outer,0.1040240837498714
Vehicle Stoppage,2339,324,,car,Outer,0.0987121066536431
Vehicle Stoppage,2340,324,,car,Outer,0.08876559017998072
Vehicle Stoppage,2341,324,,car,Outer,0.0898053450525046
Vehicle Stoppage,2342,324,,car,Outer,0.09209310506221052
Vehicle Stoppage,2343,324,,car,Outer,0.10466369953331606
Vehicle Stoppage,2344,324,,car,Outer,0.11220338675815729
Vehicle Stoppage,2345,324,,car,Outer,0.10986778417716661
Vehicle Stoppage,2346,324,,car,Outer,0.10462337214981832
Vehicle Stoppage,2347,324,,car,Outer,0.10279630343548142
Vehicle Stoppage,2348,324,,car,Outer,0.10386548993770829
Vehicle Stoppage,2349,324,,car,Outer,0.09982629914005887
Vehicle Stoppage,2350,324,,car,Outer,0.0986706136597921
Vehicle Stoppage,2351,324,,car,Outer,0.0964274338557234
Vehicle Stoppage,2352,324,,car,Outer,0.0936420845560354
Vehicle Stoppage,2353,324,,car,Outer,0.09552486587271267
Vehicle Stoppage,2354,324,,car,Outer,0.09231863300548067
Vehicle Stoppage,2355,324,,car,Outer,0.08925855701276157
Vehicle Stoppage,2356,324,,car,Outer,0.08827236260574389
Vehicle Stoppage,2357,324,,car,Outer,0.08635704950958022
Vehicle Stoppage,2358,324,,car,Outer,0.07114379804311602
Vehicle Stoppage,2359,324,,car,Outer,0.06491602267545518
Vehicle Stoppage,2360,324,,car,Outer,0.06539113089708785
Vehicle Stoppage,2361,324,,car,Outer,0.06512825807589417
Vehicle Stoppage,2362,324,,car,Outer,0.06696424419046149
Vehicle Stoppage,2363,324,,car,Outer,0.072819571545019
Vehicle Stoppage,2364,324,,car,Outer,0.07407705447707616
Vehicle Stoppage,2365,324,,car,Outer,0.08202950688624616
Vehicle Stoppage,2366,324,,car,Outer,0.08730801795941065
Vehicle Stoppage,2367,324,,car,Outer,0.10300174755799348
Vehicle Stoppage,2368,324,,car,Outer,0.11218885862686576
Vehicle Stoppage,2369,324,,car,Outer,0.11945932362105666
Vehicle Stoppage,2370,324,,car,Outer,0.11516878917484412
Vehicle Stoppage,2371,324,,car,Outer,0.11123344820691577
Vehicle Stoppage,2372,324,,car,Outer,0.10018103612959685
Vehicle Stoppage,2373,324,,car,Outer,0.09769590574839729
Vehicle Stoppage,2374,324,,car,Outer,0.09412247340566438
Vehicle Stoppage,2375,324,,car,Outer,0.09154594474906916
Vehicle Stoppage,2376,324,,car,Outer,0.089894382471883
Vehicle Stoppage,819,335,,car,Outer,0.03716517186829439
Vehicle Stoppage,820,335,,car,Outer,0.03571456285606058
Vehicle Stoppage,821,335,,car,Outer,0.032870959827785276
Vehicle Stoppage,822,335,,car,Outer,0.0277504954910758
Vehicle Stoppage,823,335,,car,Outer,0.029958805049602844
Vehicle Stoppage,824,335,,car,Outer,0.028328254446749353
Vehicle Stoppage,825,335,,car,Outer,0.033521933118485184
Vehicle Stoppage,826,335,,car,Outer,0.037837547489233195
Vehicle Stoppage,827,335,,car,Outer,0.04016889343758121
Vehicle Stoppage,828,335,,car,Outer,0.042727157640073676
Vehicle Stoppage,829,335,,car,Outer,0.04551977592212081
Vehicle Stoppage,830,335,,car,Outer,0.04103949317426242
Vehicle Stoppage,831,335,,car,Outer,0.03838150596315828
Vehicle Stoppage,832,335,,car,Outer,0.0318297031088877
Vehicle Stoppage,833,335,,car,Outer,0.028640006983243392
Vehicle Stoppage,834,335,,car,Outer,0.026032479712854398
Vehicle Stoppage,835,335,,car,Outer,0.026655205870520334
Vehicle Stoppage,836,335,,car,Outer,0.02386482767589149
Vehicle Stoppage,837,335,,car,Outer,0.02085857137964786
Vehicle Stoppage,838,335,,car,Outer,0.020576928828175103
Vehicle Stoppage,839,335,,car,Outer,0.019553260597662082
Vehicle Stoppage,840,335,,car,Outer,0.019833809518093187
Vehicle Stoppage,841,335,,car,Outer,0.01977093826807261
Vehicle Stoppage,842,335,,car,Outer,0.01658583733189717
Vehicle Stoppage,843,335,,car,Outer,0.018752333188165875
Vehicle Stoppage,844,335,,car,Outer,0.022177466041000387
Vehicle Stoppage,845,335,,car,Outer,0.024440335513245873
Vehicle Stoppage,846,335,,car,Outer,0.026998703672583897
Vehicle Stoppage,847,335,,car,Outer,0.028270833026288557
Vehicle Stoppage,848,335,,car,Outer,0.030065594955032828
Vehicle Stoppage,849,335,,car,Outer,0.025719447894539015
Vehicle Stoppage,850,335,,car,Outer,0.018208239892972024
Vehicle Stoppage,851,335,,car,Outer,0.015787653403842892
Vehicle Stoppage,852,335,,car,Outer,0.013452509059658361
Vehicle Stoppage,853,335,,car,Outer,0.017941293152951624
Vehicle Stoppage,854,335,,car,Outer,0.02161573500948236
Vehicle Stoppage,855,335,,car,Outer,0.023769728648008134
Vehicle Stoppage,856,335,,car,Outer,0.022552383466053507
Vehicle Stoppage,857,335,,car,Outer,0.027613402542964266
Vehicle Stoppage,858,335,,car,Outer,0.01912694434560867
Vehicle Stoppage,859,335,,car,Outer,0.014073023839956962
Vehicle Stoppage,860,335,,car,Outer,0.04368352092036747
Vehicle Stoppage,861,335,,car,Outer,0.06151828996323196
Vehicle Stoppage,862,335,,car,Outer,0.07077697365669382
Vehicle Stoppage,863,335,,car,Outer,0.07890614678210829
Vehicle Stoppage,864,335,,car,Outer,0.04541860852117143
Vehicle Stoppage,865,335,,car,Outer,0.02611991577322107
Vehicle Stoppage,866,335,,car,Outer,0.017240939649568007
Vehicle Stoppage,867,335,,car,Outer,0.010718675291283617
Vehicle Stoppage,868,335,,car,Outer,0.009956907150312791
Vehicle Stoppage,869,335,,car,Outer,0.007840918313566725
Vehicle Stoppage,870,335,,car,Outer,0.007433034373659375
Vehicle Stoppage,871,335,,car,Outer,0.011543396380611838
Vehicle Stoppage,872,335,,car,Outer,0.011343720729991411
Vehicle Stoppage,873,335,,car,Outer,0.0032310988842797696
Vehicle Stoppage,874,335,,car,Outer,0.0018384776310853767
Vehicle Stoppage,875,335,,car,Outer,0.006488451279005843
Vehicle Stoppage,876,335,,car,Outer,0.011992080720213379
Vehicle Stoppage,877,335,,car,Outer,0.019729419656949607
Vehicle Stoppage,878,335,,car,Outer,0.02219031320193372
Vehicle Stoppage,879,335,,car,Outer,0.026266708967811817
Vehicle Stoppage,880,335,,car,Outer,0.02998966488642365
Vehicle Stoppage,881,335,,car,Outer,0.03493222008403994
Vehicle Stoppage,882,335,,car,Outer,0.040047222125884206
Vehicle Stoppage,883,335,,car,Outer,0.03931780767031594
Vehicle Stoppage,884,335,,car,Outer,0.03790158308039459
Vehicle Stoppage,885,335,,car,Outer,0.039314628320763385
Vehicle Stoppage,886,335,,car,Outer,0.03740802053036087
Vehicle Stoppage,887,335,,car,Outer,0.035697759033305715
Vehicle Stoppage,888,335,,car,Outer,0.032159912935202206
Vehicle Stoppage,889,335,,car,Outer,0.018287700784956645
Vehicle Stoppage,890,335,,car,Outer,0.01320189380354681
Vehicle Stoppage,891,335,,car,Outer,0.014045995870707002
Vehicle Stoppage,892,335,,car,Outer,0.016999999999995487
Vehicle Stoppage,893,335,,car,Outer,0.00926498785751949
Vehicle Stoppage,894,335,,car,Outer,0.005968249324554896
Vehicle Stoppage,895,335,,car,Outer,0.004373785545727392
Vehicle Stoppage,896,335,,car,Outer,0.008315046602393529
Vehicle Stoppage,897,335,,car,Outer,0.011521284650591195
Vehicle Stoppage,898,335,,car,Outer,0.01503329637837332
Vehicle Stoppage,899,335,,car,Outer,0.019184629264076193
Vehicle Stoppage,900,335,,car,Outer,0.020099751242238065
Vehicle Stoppage,901,335,,car,Outer,0.019897989848223715
Vehicle Stoppage,902,335,,car,Outer,0.020024984394504147
Vehicle Stoppage,903,335,,car,Outer,0.018206866836444163
Vehicle Stoppage,904,335,,car,Outer,0.01621110730332554
Vehicle Stoppage,905,335,,car,Outer,0.01553898323572343
Vehicle Stoppage,906,335,,car,Outer,0.01580790941269469
Vehicle Stoppage,907,335,,car,Outer,0.015807909412694467
Vehicle Stoppage,908,335,,car,Outer,0.01520296023805906
Vehicle Stoppage,909,335,,car,Outer,0.020021238722915467
Vehicle Stoppage,910,335,,car,Outer,0.029830353668699006
Vehicle Stoppage,911,335,,car,Outer,0.024329817097542672
Vehicle Stoppage,912,335,,car,Outer,0.03444198019859321
Vehicle Stoppage,913,335,,car,Outer,0.02438237068047249
Vehicle Stoppage,914,335,,car,Outer,0.017204650534080674
Vehicle Stoppage,915,335,,car,Outer,0.013148764200483672
Vehicle Stoppage,916,335,,car,Outer,0.011987076374162547
Vehicle Stoppage,917,335,,car,Outer,0.010242070103256737
Vehicle Stoppage,918,335,,car,Outer,0.007106335201774384
Vehicle Stoppage,919,335,,car,Outer,0.01098362417419344
Vehicle Stoppage,920,335,,car,Outer,0.0158316139417292
Vehicle Stoppage,921,335,,car,Outer,0.013350655414619897
Vehicle Stoppage,922,335,,car,Outer,0.002912043955714205
Vehicle Stoppage,923,335,,car,Outer,0.00354682957019499
Vehicle Stoppage,924,335,,car,Outer,0.00879659024850432
Vehicle Stoppage,925,335,,car,Outer,0.005869412236332463
Vehicle Stoppage,926,335,,car,Outer,0.005420332093149373
Vehicle Stoppage,927,335,,car,Outer,0.006578753681357471
Vehicle Stoppage,928,335,,car,Outer,0.014960280746028818
Vehicle Stoppage,929,335,,car,Outer,0.00707742891169083
Vehicle Stoppage,930,335,,car,Outer,0.007433034373663199
Vehicle Stoppage,931,335,,car,Outer,0.01693310367298354
Vehicle Stoppage,932,335,,car,Outer,0.024331050121186405
Vehicle Stoppage,933,335,,car,Outer,0.026716661468079238
Vehicle Stoppage,934,335,,car,Outer,0.02907645095262159
Vehicle Stoppage,935,335,,car,Outer,0.03171955232975529
Vehicle Stoppage,936,335,,car,Outer,0.03500914166328337
Vehicle Stoppage,937,335,,car,Outer,0.03850883015620985
Vehicle Stoppage,938,335,,car,Outer,0.04292143986400895
Vehicle Stoppage,939,335,,car,Outer,0.04802634693582037
Vehicle Stoppage,940,335,,car,Outer,0.04744365078701218
Vehicle Stoppage,941,335,,car,Outer,0.0462156899764539
Vehicle Stoppage,942,335,,car,Outer,0.05527422545816669
Vehicle Stoppage,943,335,,car,Outer,0.06070123557227044
Vehicle Stoppage,944,335,,car,Outer,0.06026848264225948
Vehicle Stoppage,945,335,,car,Outer,0.059390571642304324
Vehicle Stoppage,946,335,,car,Outer,0.058053854307873035
Vehicle Stoppage,947,335,,car,Outer,0.06307535176279214
Vehicle Stoppage,948,335,,car,Outer,0.06569056248807553
Vehicle Stoppage,949,335,,car,Outer,0.06506804131061536
Vehicle Stoppage,950,335,,car,Outer,0.06698119138981795
Vehicle Stoppage,951,335,,car,Outer,0.07085901495222821
Vehicle Stoppage,952,335,,car,Outer,0.07668754788099898
Vehicle Stoppage,953,335,,car,Outer,0.08235690620707349
Vehicle Stoppage,954,335,,car,Outer,0.08519090327024427
Vehicle Stoppage,955,335,,car,Outer,0.09314526289619177
Vehicle Stoppage,956,335,,car,Outer,0.08991267986218307
Vehicle Stoppage,957,335,,car,Outer,0.08789106894332457
Vehicle Stoppage,958,335,,car,Outer,0.08773283307861246
Vehicle Stoppage,959,335,,car,Outer,0.09049999999999869
Vehicle Stoppage,960,335,,car,Outer,0.09400898893190422
Vehicle Stoppage,961,335,,car,Outer,0.0958380404641049
Vehicle Stoppage,962,335,,car,Outer,0.0955169618444821
Vehicle Stoppage,963,335,,car,Outer,0.08750279995520002
Vehicle Stoppage,964,335,,car,Outer,0.08379999999999654
Vehicle Stoppage,965,335,,car,Outer,0.07680651014074125
Vehicle Stoppage,966,335,,car,Outer,0.0648373349236362
Vehicle Stoppage,967,335,,car,Outer,0.05433681992902943
Vehicle Stoppage,968,335,,car,Outer,0.04904936289086666
Vehicle Stoppage,969,335,,car,Outer,0.04210700654285619
Vehicle Stoppage,970,335,,car,Outer,0.037781609282822204
Vehicle Stoppage,971,335,,car,Outer,0.03425842961959066
Vehicle Stoppage,972,335,,car,Outer,0.033292041090928245
Vehicle Stoppage,973,335,,car,Outer,0.03856345420213952
Vehicle Stoppage,974,335,,car,Outer,0.042936464689115876
Vehicle Stoppage,975,335,,car,Outer,0.04375591388601342
Vehicle Stoppage,976,335,,car,Outer,0.0405987684542307
Vehicle Stoppage,977,335,,car,Outer,0.04255749052752031
Vehicle Stoppage,978,335,,car,Outer,0.04161946659917889
Vehicle Stoppage,979,335,,car,Outer,0.057531208921769536
Vehicle Stoppage,980,335,,car,Outer,0.06938040069068731
Vehicle Stoppage,981,335,,car,Outer,0.07332728005319314
Vehicle Stoppage,982,335,,car,Outer,0.07620059054889276
Vehicle Stoppage,983,335,,car,Outer,0.07641007786935257
Vehicle Stoppage,984,335,,car,Outer,0.0780805993829454
Vehicle Stoppage,985,335,,car,Outer,0.07979185422084066
Vehicle Stoppage,986,335,,car,Outer,0.08613442981758077
Vehicle Stoppage,987,335,,car,Outer,0.09250021621596068
Vehicle Stoppage,988,335,,car,Outer,0.09780639038427179
Vehicle Stoppage,989,335,,car,Outer,0.09225323842554213
Vehicle Stoppage,990,335,,car,Outer,0.09142527002967948
Vehicle Stoppage,991,335,,car,Outer,0.09987962755237516
Vehicle Stoppage,992,335,,car,Outer,0.09231218771105089
Vehicle Stoppage,993,335,,car,Outer,0.10010119879402188
Vehicle Stoppage,994,335,,car,Outer,0.1112433368791128
Vehicle Stoppage,995,335,,car,Outer,0.1241812385185422
Vehicle Stoppage,996,335,,car,Outer,0.13564309787084736
Vehicle Stoppage,997,335,,car,Outer,0.14458302113318763
Vehicle Stoppage,998,335,,car,Outer,0.15157922021174236
Vehicle Stoppage,999,335,,car,Outer,0.16906336090354193
Vehicle Stoppage,1000,335,,car,Outer,0.18522399952489602
Vehicle Stoppage,1001,335,,car,Outer,0.1917348429472325
Vehicle Stoppage,1002,335,,car,Outer,0.21969874828956193
Vehicle Stoppage,1003,335,,car,Outer,0.2224444649794635
Vehicle Stoppage,1004,335,,car,Outer,0.23050867662627833
Vehicle Stoppage,1005,335,,car,Outer,0.23372550138998127
Vehicle Stoppage,1006,335,,car,Outer,0.23909567122806802
Vehicle Stoppage,1007,335,,car,Outer,0.24253469854847626
Vehicle Stoppage,1008,335,,car,Outer,0.2435161185630285
Vehicle Stoppage,1009,335,,car,Outer,0.2409586894054704
Vehicle Stoppage,1010,335,,car,Outer,0.24132411814818996
Vehicle Stoppage,1011,335,,car,Outer,0.2555850152102069
Vehicle Stoppage,1012,335,,car,Outer,0.27639632776141915
Vehicle Stoppage,1013,335,,car,Outer,0.28208383505617185
Vehicle Stoppage,1014,335,,car,Outer,0.30145190329470767
Vehicle Stoppage,1015,335,,car,Outer,0.29967799385340804
Vehicle Stoppage,1016,335,,car,Outer,0.29681795767776226
Vehicle Stoppage,1017,335,,car,Outer,0.2966921805508171
Vehicle Stoppage,1018,335,,car,Outer,0.31277880362966176
Vehicle Stoppage,1019,335,,car,Outer,0.16436572027037905
Vehicle Stoppage,1020,335,,car,Inner,0.10516006846707199
Vehicle Stoppage,1021,335,,car,Outer,0.16445315442398542
Vehicle Stoppage,1022,335,,car,Outer,0.22102728338375158
Vehicle Stoppage,1023,335,,car,Outer,0.25984195196311305
Vehicle Stoppage,1024,335,,car,Outer,0.27907192621257776
Vehicle Stoppage,1025,335,,car,Outer,0.2964329603805894
Vehicle Stoppage,1026,335,,car,Outer,0.3182400666163813
Vehicle Stoppage,1027,335,,car,Outer,0.329676265448389
Vehicle Stoppage,1028,335,,car,Outer,0.33828853069531906
Vehicle Stoppage,1029,335,,car,Outer,0.34455926921213376
Vehicle Stoppage,1030,335,,car,Outer,0.3502746636569607
Vehicle Stoppage,1031,335,,car,Outer,0.3541938028819791
Vehicle Stoppage,1032,335,,car,Outer,0.35448334234488693
Vehicle Stoppage,1033,335,,car,Outer,0.35370728010602415
Vehicle Stoppage,1034,335,,car,Outer,0.35684995446265605
Vehicle Stoppage,1035,335,,car,Outer,0.3632322122279343
Vehicle Stoppage,1036,335,,car,Outer,0.367536297527195
Vehicle Stoppage,1037,335,,car,Outer,0.36190055263843574
Vehicle Stoppage,1038,335,,car,Outer,0.3569774362617349
Vehicle Stoppage,1039,335,,car,Outer,0.36085224122901083
Vehicle Stoppage,1040,335,,car,Outer,0.35826359011208986
Vehicle Stoppage,1041,335,,car,Outer,0.35531039951006166
Vehicle Stoppage,1042,335,,car,Outer,0.3538368126693432
Vehicle Stoppage,1043,335,,car,Outer,0.3469511925328918
Vehicle Stoppage,1044,335,,car,Outer,0.3428958150809103
Vehicle Stoppage,1045,335,,car,Outer,0.3344988041832062
Vehicle Stoppage,1046,335,,car,Outer,0.33333958660800966
Vehicle Stoppage,1047,335,,car,Outer,0.33339766045969593
Vehicle Stoppage,1048,335,,car,Outer,0.3302927489364552
Vehicle Stoppage,1049,335,,car,Outer,0.328466132196304
Vehicle Stoppage,1050,335,,car,Outer,0.3253335672813358
Vehicle Stoppage,1051,335,,car,Outer,0.3235712286344386
Vehicle Stoppage,1052,335,,car,Outer,0.32215188964213626
Vehicle Stoppage,1053,335,,car,Outer,0.3244248603297843
